Individuals:
   {'genotype': [3, 5, 8, 4, 1, 7, 2, 6], 'fitness': 1.0}
   {'genotype': [6, 2, 3, 5, 1, 4, 8, 7], 'fitness': 0.2}
   {'genotype': [6, 2, 3, 8, 7, 1, 4, 5], 'fitness': 0.2}
   {'genotype': [4, 2, 8, 6, 5, 7, 3, 1], 'fitness': 0.2}
   {'genotype': [7, 5, 2, 6, 3, 8, 1, 4], 'fitness': 0.2}
   {'genotype': [3, 6, 1, 4, 2, 8, 5, 7], 'fitness': 0.2}
   {'genotype': [1, 8, 3, 7, 6, 5, 2, 4], 'fitness': 0.2}
   {'genotype': [3, 6, 1, 4, 2, 8, 5, 7], 'fitness': 0.2}
   {'genotype': [5, 8, 2, 7, 1, 4, 6, 3], 'fitness': 0.2}
   {'genotype': [3, 5, 8, 7, 4, 2, 6, 1], 'fitness': 0.2}
   {'genotype': [7, 6, 2, 5, 1, 8, 3, 4], 'fitness': 0.2}
   {'genotype': [1, 6, 3, 7, 4, 2, 5, 8], 'fitness': 0.2}
   {'genotype': [1, 8, 4, 5, 2, 6, 3, 7], 'fitness': 0.2}
   {'genotype': [5, 4, 1, 8, 2, 6, 7, 3], 'fitness': 0.2}
   {'genotype': [4, 5, 2, 6, 1, 8, 7, 3], 'fitness': 0.2}
   {'genotype': [2, 8, 6, 4, 1, 7, 3, 5], 'fitness': 0.2}
   {'genotype': [2, 6, 3, 7, 4, 5, 8, 1], 'fitness': 0.2}
   {'genotype': [1, 8, 7, 3, 4, 6, 2, 5], 'fitness': 0.2}
   {'genotype': [5, 7, 3, 6, 8, 4, 2, 1], 'fitness': 0.16666666666666666}
   {'genotype': [2, 1, 3, 7, 8, 4, 5, 6], 'fitness': 0.16666666666666666}
   {'genotype': [4, 7, 5, 6, 2, 8, 3, 1], 'fitness': 0.16666666666666666}
   {'genotype': [7, 1, 2, 6, 3, 5, 4, 8], 'fitness': 0.16666666666666666}
   {'genotype': [5, 6, 4, 3, 8, 7, 2, 1], 'fitness': 0.16666666666666666}
   {'genotype': [2, 8, 6, 5, 1, 3, 4, 7], 'fitness': 0.16666666666666666}
Fitness Mean: 0.262
Fitness STD: 0.11164216526014292
